mode,agent,provider,model,api_model,dose,seed,sample,step,prompt_sha256,response_sha256,cache_created_at_utc,collected_before_confirmatory_freeze
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,9,61fa80a635d01fdc45503cc5ff93c974f3ca7202c1dc59c7a748f05687c608fb,a5febf6ae68ad385611c3f4d369f6e983d15bd3b395c1ead48f7793c07d7e209,2026-07-02T20:18:03Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,10,f475771f19c1f51fd2604b575761b71ffb98f6bd2574b7d54ebd5850bdb7f143,e885178b448af97d97bdc0ff47025b64d925a6cf3a9d807776bd2d750ce470c4,2026-07-02T20:18:08Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,11,59d33ddf6bb690f86a604f9e9113cf7b5d401824f76ea6952822aee1e0088f4d,91a6b6e6326e6261183e91417d78ba904329c9c6917079a6090513cc6ab76e01,2026-07-02T20:18:12Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,12,68a3619ab848140ceb3449be4dff8bbba9de4e29b924c8840abbf71f080f29fe,7dc572a85de76ce8e7cda9b8e833f2519c1a9bb9e613572ec95ff9f2e5bc4bfe,2026-07-02T20:18:16Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,13,5504b538c3295605ffcf60210e58d1106e48f4d9cd178d1868ed88e7ba65829a,aa3c37f8530c64a58d5d6e57be71dc5ff1ccae0b5a49b1b6302baa9c7e897bbf,2026-07-02T20:18:21Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,14,82cd1ee52f25e018f2682ae70757d9528b07694bd11c28fe11a17bdb2a92be24,dbc34ffd176e2f277a94fd6b61140edb57a71ab021c92a8a321015c01a015264,2026-07-02T20:18:25Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,15,e41d82f72f75932cacd5ca18961fb51cc30d11c16a3d3866538bcdee343b027b,a21053540e61999134ba4c8c4a5ba41e9ad3ddba303f0ef30b722d32d6d9cd41,2026-07-02T20:18:30Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,16,50cc39b499ff6ef6284d1cbca6c563ebddb6861478eeed436d36d22890465d62,6539ba505f77c751aecc37d697aac70fbb4e810d8f4dd17a968c521094a332f7,2026-07-02T20:18:34Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,17,ce8fd5348fae1818c4580bfac3c78bc564ca42a031cb084b8d9a8b118c119923,52e15ac4a1f290314d1afbfc5756ae7fef3bddeb0dd2654751324187dcdc12f8,2026-07-02T20:18:39Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,18,d099155fb690c96ace8aadcf8d464cd497f811334c2d73dd233b930fb4ea87fd,734d2127b826ba1dac4ece81e572a372ff832260608ceb28375282d41517892e,2026-07-02T20:18:44Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,19,e39ceb0677384dd010757b69a2a03056c6a14e15d749b4820d1eaf33efea60d2,fb4db15558594adbf9a266e3fb9a998ba64d3bcfbea1bedadaf8c4fe027fec8d,2026-07-02T20:18:48Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,20,4b56a4a136f80aaf26c86d76b06df60b7e5f0aac739689ebbca63088d65be6a3,85ac853049cac1ecce1c43cf2f0183bbbd701d42ad8f5115c710a286e6e4a363,2026-07-02T20:18:52Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,21,89a9443ea61b471c9c1f4ad9d6418fbdf06712763d8dd8a34200647bcc363510,abbd96aeffddfb35546903316aae7bcbf2a887bbfb79c0f8569bf49703e9ecd2,2026-07-02T20:18:55Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,22,e0e3b8a162485596c6b3c18d2bc7f589471ed26dcc77da758532e63b5854f0b0,9eefaa01dba5f1a22c0f28c39678c9df9b3dd372d3cedbf493dac6b2b9c10090,2026-07-02T20:18:58Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,23,5affc2582b39799a1a4e27f9bfb8a958ee98da61b4affccfd2d6f5685efbb227,c0bc22acba0a840c76faf216cd25a3514dc1d61059f925f65c141e79a6c0af89,2026-07-02T20:19:02Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,1,24,77c4026a11302b49584ee8d275b3c853addb8d45adc7b70117f7816d4e580567,a222e7b18dfaf5b995c9bb2e62746d5144cabac9acdf56565b6eb7938b264aa4,2026-07-02T20:19:07Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,1,899a143487198b91550b23f2a01036becc95bf2d0ac13e7a428faa4c4a0182cf,89c2ca7a368cc6355eb76cf3c12e3ca12a1fda445fa3a42af8680ed8a6fe0bdb,2026-07-02T14:56:35Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,2,61bbb7bdd62d2a0316960340c7f87923bd0d3d6c876c28be1ced4e393b030a73,c99f130906f09b20fe60b24ecbe2bb50f196e366fe3d7cbfcc189f82db6b4339,2026-07-02T20:19:12Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,3,eeaae76920621052141050b225fb6fc5dd646b6031b4322dde965d488c98f6d4,b503cbb527289df1cce8d086833e83a563a0e2049a51398e6ad6bdf4838e0c11,2026-07-02T20:19:18Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,4,5a3848a9dfbdb44d66a3675fd1f586519684329232e5c87155d4ece0731f25aa,affb783b3ebd8b1a8f72f35f8483497719d943575a19f807a45bf603400e7337,2026-07-02T20:19:22Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,5,57f3cab6c91dbb74dc113f6a134d6b58d6bce74d64aedc2df16813adae02c7c5,977d94afc3a1c04676eefd026147b6c348f370e61d5a4b5993e50022cf0b69c0,2026-07-02T20:19:27Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,6,528fb9392b6d08a03b7ea23f3533c16c3825fdceeeb39a1486f4cf30b47e5c2a,f73bfc1ba42b2384e77f50621d995ed093820b26682ea04b028c76650458016a,2026-07-02T20:19:32Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,7,58341c69fcef30927f310ff191f96177eee26cc9f77f98abef0e37909e5663af,de9942836ec686c6c3ea5257cc2ab7be633f46bdcdb38d96e6b554326260f4fe,2026-07-02T20:19:35Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,8,545fe014d256dafbcd7911e6ff9790639b8322f7594ed723413ba24cc3c12075,f9bf697bb127cd0d6ea4f05f0d81d7f1f32d2ebe73e9d18a28986efdf7503f9e,2026-07-02T20:19:39Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,9,2892f58e56d255f581029b60e3747d79ddfa76adab437b7076e7aaaae31c8929,6c57a67729b258e0069b368d10aa6d77bef5301f70b39465a385e054d48d2078,2026-07-02T20:19:44Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,10,c3213b76c433f36c8a25d9fbb664ae79395a7552429fb183043cd45a10f48400,0306a32edec5a1b63ac61e0e28da2c88d537422f9a857461b346735aca41ddb4,2026-07-02T20:19:48Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,11,de23d2715916130b4e63a5e7fd41a639474fc6eea24822097e5142773a1529de,9233f77800da6b8586e6ddc237bce35153d7abb0ad9eb90f3a6d8536cacf56f7,2026-07-02T20:19:53Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,12,6a046c531f6f970b4f48cb668a8388d4d07e57bb8baaa714c3d8100df8317df8,b7472bd8ee3450cd44667f41e673dc5676b28616e9546452d3aaece4aa8cf320,2026-07-02T20:19:58Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,13,eace954711b357e02fbb019fa17dd054c8b6470589a5d0935f3c48734a02d3bd,42b25ef56b288c82480b91436c9aef6f6576b663e28700ad45b363db6f404d63,2026-07-02T20:20:02Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,14,628b2b347aebfa674fc60a15d8ea2b1c726f4e8254c3775bd86ef4e4bacd33ff,a15d0c1ba473089a021536b391aeab68be59b86e3e2e8442b0b242fe83ef9c68,2026-07-02T20:20:07Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,15,af365e4c97850cfaa03fc0fcdeb0ba6cb33b490781be8f14c6103a098b752fe8,445bef90f711f0cedefe3a0ab4a078782e3a81d1b22de3ebb595af7ccdd7b4b6,2026-07-02T20:20:10Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,16,9ea3edd64195457771e5e7becc4f6eada0c4e32a78bf842eb9c58136dc22d4f0,a09538a5efc7765a759fb9ffbf575576100a07d47154edceb13df8a1ba45fe71,2026-07-02T20:20:15Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,17,be86ffdb97fd636b06f20b841a91de8e24a587a396597bc3d3780c5e14832aa9,225cab173bbb2afcca426a1b50e10757225eb7ee1464570a2fc6795046ebaf23,2026-07-02T20:20:20Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,18,498ec71e7b5136f234df4a23444004649bb89c641744478b40d357746f57ad4d,9c3027f81f09b27140b51037d6d3fe7c95cc6ee3815cb2be13b7b9f228b23ce0,2026-07-02T20:20:25Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,19,f1424c8dddda5ef7db9649cea41f37c0768727f3faec6d98321461257e5a4f9f,9cd8bb6ad82583e94299d40f80b892a621e67539f62ed05506e5fac3382c3814,2026-07-02T20:20:29Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,20,dfaaaa6484b3bc1ce4dcbe9ef8d033cc30fe40d3de461ee0dbd8896c244a432c,f739a489ead5a2d85cf536b0bc7b65f110b9c4c8e0244ea39db7d9f2c3248366,2026-07-02T20:20:34Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,21,27c1c94d785aa6520338940b744d70c352c72259a091e18d6ecbbec5fca05b8f,cae31492a5d50c949250363400d1602b9f0a88f09ddc349bf67a665f96aebc2b,2026-07-02T20:20:38Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,22,0183302df8a3b0c4c63d08076657536a1e353deb727b7dd10365f6ae1071f9d1,a7b67dd08c7013c1b064ddf8c0411a0f1521ca565d0e0889ec6f5cf305c6a2f0,2026-07-02T20:20:43Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,23,1f3648b6c3fc816ac9f5a03321bc859072e03d9c1f8746431116b405f541887f,2482b08c5ebb3e58e0276a4c061fd4bc0c7f8d4b557cd32edd0ce08722c95bf8,2026-07-02T20:20:48Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,27,2,24,56bf9283e70df8e2b1322e505be331286697e3acb788511482409fed6a16cf2f,95f345874b5a9808f5cf5876bc45d3cb439edb6da67315d96b6ba879c1a26ec3,2026-07-02T20:20:54Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,1,96dff21571136b0ac61c5d670ecdd9bac573bb683f44dac915dffdc6170d960f,3f572a0574b7c91441134aa6bcf567851a758c086da85bff0b6566a84d44d802,2026-07-02T14:58:17Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,2,259bba6cbcbf6cdbb1cfedb0e7e892ddd3223a1c357107f556bc227ee23564af,923385fa9509639b3d225a6f4b4d56ecf61820541222b7a0a69e92e4a5883a40,2026-07-02T20:20:57Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,3,a76b1d56af658cda704409c71028a219589319f175a3af46df4c49f12655d95f,df3b4d941094d4e01deb7e55ac867383346d7527ee92aa134165cc5328202da4,2026-07-02T20:21:01Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,4,039074a114afece008111ee65b04b032f8287310fb25463be0b43a52b7ee9219,cf4bf30e3391c79dd479ce2acee39ff65c75317b356b67a97c1bc4edc80caa96,2026-07-02T20:21:06Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,5,46e24957fe0b6fa6c8755abd91b836d71869ee76b29385e37abd4227910071c2,afa4be039e6484791a2cede06f898d18991d0c31e036970b125e4be06c538564,2026-07-02T20:21:11Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,6,fc0892be99ace95da0bc367692ee0947236735dfbcedd2ef6968f1a0df916b89,a9ed9d6fadeac52ae8ce9eac027fd662ac7ff07bb3bd9d5583f46c9bf4302b7e,2026-07-02T20:21:17Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,7,82cfd8e3c82010c96cefe3a50ae9ccc3bc8e9ce5c538c3dbd833a15f8a512ebf,47a53d33c85a76c80a6e5877e889d5468faf5fef48699e07fe9219a5aee35efa,2026-07-02T20:21:23Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,8,c8d82a72883f2ea4cd36356af9fad80cd0d7d02c97906db96f1079949fe2f06b,d1c83897e3390fb3103dddacafe26ca02b5c6a2497fc0b8601f02dcd8d860a83,2026-07-02T20:21:27Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,9,39e8bd1607177e5f393240aa88b1bb36b159ee420ed251729bfb0df2f7b16aca,06580a2f435e7209967d2f3a0d8d4cdc77168574185ff5636865e8c4ebc264f1,2026-07-02T20:21:33Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,10,4e12623ef2f4251d8604e39eb796a2e75312f65fcc262b2392706f7f9f790b1c,55e3731e5677c3b16256c89da3fdc912b4cddee392499f99420b867bc17cdc95,2026-07-02T20:21:38Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,11,b1fe35df21b87149d063577ca65a580b1f4fe4a32904da4a3dbbbc000bd09361,afe9af03c0e43cec37e1e94b5ceca4b2605ecdf28e4516990afd96557af3a498,2026-07-02T20:21:42Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,12,e4b9377fbb4bcba75e646babab6090c29d22a559ddaa40928ce9b49a44defbcb,d0b67934bf8137daa0846a0202a0a159eba574ebbb992ec57e8e0e12ea8a201f,2026-07-02T20:21:48Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,13,94ec157cd25d9a4f02c7e92ce34900202ab0f3e52ab36f1e01c57f19885024a4,03bb116f664b3ca9eb7b869e010c6c6f7c8b6a49146b9caedce3e5c2d61762d4,2026-07-02T20:21:54Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,14,8d4003994eb40405edf672fa4aa2ccfd47a7e338c0640f6adb220fb06d508703,1dab32c287d92dc97ff619a49c26531288f3eefa8cd41e78af842f5ed28f00d8,2026-07-02T20:21:59Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,15,caf55acbff2da99370043797fa73e5f4d60e38e493a727f0ab782bbcbb2b0749,7a5a3c32c757372b3db72a2d55f5fcf3bf808f67f801eb0bf18e04450568a8bc,2026-07-02T20:22:04Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,16,3822d4940d30cabdba8a8680f79de07c956cb0dade4b05d4d41e6086943f36e1,9e11c88c66ad8d4cf888340984e946c8b38bd34873ff694e7cb64b1c390019d0,2026-07-02T20:22:10Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,17,cd52ab88abaf45954d50b469f44e90a3815129d1a07958bae25ca00e7f6b182f,8aedde2e73cf9886dc3171322cab96b3643d7c7ef062a4b7a944ac6e48582d28,2026-07-02T20:22:15Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,18,fcc31cfc3490a2d52b7174a30da668a6dafcd8b935452298406c732827de3ef7,47881bfaa44a643aec8ec2b20b06a79162383f4d81ff3b3ecc74a2c3b4ed5c20,2026-07-02T20:22:21Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,19,4e750cf0110c96ec77b9e1682ac04dff4a3871390b00a575c2d5e3c385f6c122,80a78dcbe9ab1cd96ee595c7fc59e1e2b4fa950c5812e4e57b7b7a9996f7cf6e,2026-07-02T20:22:26Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,20,33324771c15700cecb73742ddc6b5a5bc062817798ddadeb8b885d6a480a5906,ca875139214750a10186f4d0ef3d19bb568e5d026d7331a291a5ca88b759cea0,2026-07-02T20:22:31Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,21,f9bc93a4db674eabf2b615eca63f6ca4cdeb7df12db1b02cf7015c46ae6316b5,90c97181996e515bfe0cc4d726b686539b555025299677036d6b43fc25248bfb,2026-07-02T20:22:36Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,22,4aa6329a2fbfc94e0417e7686536bbd38f82c46d7adfbab3b5792a52f3fea99c,773428cdee927e2d697b3b7308cbe3dae7251d403bcb35f90ec7fb35a6e497a0,2026-07-02T20:22:39Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,23,bcc4ddc400ffba655f04d3984fde99fff197bc741275a4abf01b034352bae828,d35ac2c43d0fbe6e60aae3122a7fb43009fff51fc43be2d9746608c6496ffd81,2026-07-02T20:22:44Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,0,24,9965751ef197b12628ee12bfbf478215cb26f735b85bdb41e254a6ebf2ed39a2,d58dc16b3373766df6d433edc26473aa0f0ba4754051094ba6242ce6afb88e46,2026-07-02T20:22:49Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,1,96dff21571136b0ac61c5d670ecdd9bac573bb683f44dac915dffdc6170d960f,66bd9f99a6e0a3675151df8bd31c46885914593e0f6fcd7bfbb7b5a8e0d3dcc3,2026-07-02T15:00:03Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,2,259bba6cbcbf6cdbb1cfedb0e7e892ddd3223a1c357107f556bc227ee23564af,0cf653aadd89d5b56699fa2989ee00d29b480fe3c95a86cc645a454121a12d56,2026-07-02T20:22:52Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,3,a76b1d56af658cda704409c71028a219589319f175a3af46df4c49f12655d95f,e1d35590d31dcb9ef3d02561ab542c59ecdc9b685b9eb41c09942910c78c6260,2026-07-02T20:22:57Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,4,039074a114afece008111ee65b04b032f8287310fb25463be0b43a52b7ee9219,79821683a1290426e94afcab74a7b15b4681fb16fd515682d96317a2cdc134ca,2026-07-02T20:23:01Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,5,46e24957fe0b6fa6c8755abd91b836d71869ee76b29385e37abd4227910071c2,7042bed02525bb98bf3e5fbe55b679d799b931cc9bb4be7a8c634de121d50972,2026-07-02T20:23:06Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,6,fc0892be99ace95da0bc367692ee0947236735dfbcedd2ef6968f1a0df916b89,a5637e450bb8b04718d783b30dcc43264dfc1ee8ad446475c5623f7cb003a9be,2026-07-02T20:23:12Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,7,82cfd8e3c82010c96cefe3a50ae9ccc3bc8e9ce5c538c3dbd833a15f8a512ebf,e5533f03f83dec82f41f4db21762dc65e73cdcd8af30e0e11fa51521062d2a01,2026-07-02T20:23:16Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,8,1b7e560fe0ed0dfcca0764775bb36f8244fee0c7a20c7bafa04f4b3fb4a29cc0,33f85389c3f56a07452e458faafb198ff6fdac751a1f28250def1567457ebf2f,2026-07-02T20:23:21Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,9,5a832face2260d65e7a7e1ed4946c687efa078ecebeb15ba778f758498a12630,3ca863a240b8474557821c218ae6f9ef0d76773bc37ca3b95f6a5c8c54d4943c,2026-07-02T20:23:26Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,10,2eac121eecf3ae258bbf79494b30d0bd1746ecdaaf458f03ab145bbc043f7900,20e9caf0013aaf6252409d30c3ed4256309189f15e8773f33a75dad607f3bdf1,2026-07-02T20:23:33Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,11,2c78670978e250a454075aa3ff52d35acef2502332bdcd2957df54751f7cf01b,fd7d07705d312aba101aac402e65b5e74eafc63e37d707a1826a08fde265dbf9,2026-07-02T20:23:37Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,12,07ba781932d8bb8a21f5f439bd95fefa20cf2f8a7836bddf552c39da2b811c9e,4b5adf17cedb292c18ad96710abb2738b880b928beb72b54940b8f6ab156f17d,2026-07-02T20:23:43Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,13,d5c72ffabe3fa1dac821835405750595aa4eae242e73893715b5cd509ec66c1d,05b61b107b1bd2aaa89ec5ee548912edb54332ccc289ba52dc616ecfa2f5345b,2026-07-02T20:23:48Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,14,d974a518c94a844dfe4927989ad06aad1849ecf051d026fc7903fd9c820fd163,b7e56f17701de9859e614068136f16ced533731ab60feed64e59b95f7367d368,2026-07-02T20:23:53Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,15,01df54a1f8995487f839d0a4e800b88cf60483e2aaaede046d6a23fb4e31a711,98667728e3fb30cfeacee279bb3e08d8eb912f2f189bce9b9984e9dfc1902c4b,2026-07-02T20:23:59Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,16,37e246dac6cdf188b31eff66baba32c09b9374c3baae5c051b108ec39a3780e6,a4567c96a766fd3ff196b6a881fe1db2745cebb53680a2521e850c8fa41887e9,2026-07-02T20:24:04Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,17,d363325a102822294ee305f4ce80a6886941c6b15d08a11dff8fd9f9fde8def3,b82e157a85d8cfb55347a228b6d6935b60174ed32b1371311ddc7bf7ebe37f22,2026-07-02T20:24:11Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,18,68813a2c8eab1e1619d51b188ec4d173c3b86837b8ee8116f3716663cb62df8d,d26ab168417fd553c0f69128f6dc750d434185fe600513f3294235665fdf942c,2026-07-02T20:24:17Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,19,999a2082e84d4cf4bd498d2f9ba014d304955508846ca1a2c44359db4ddc149d,9834e892d645d7bca238fb33b3a999307515df3bbacbec4eaf785b69d8e6858f,2026-07-02T20:24:22Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,20,eaaefc8ac0fd4594e4bf124bcb2a9dbf2ab2d778aa34385cd5bddfce4bb9a89f,c45b92f24c65057ef6839f7b2f2ee344ee4dfdb0f6f3860395b268a662c02e69,2026-07-02T20:24:27Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,21,fd9a5c6cf2edcac8f4f89c025d819a34e095b1e98f07f0415a8a769c555f2dfd,ea0f7af6f3e0495dceadd82c8911d2abba6e1aa1550094be60b6c46ffef4256d,2026-07-02T20:24:31Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,22,f7066408b6142e1d740fd6eb9d92be923e28e9f1624ecb82b7df784f4799a39d,3faac283c1efe81918922497f4ad4faf99d79440a276a8fa5385ac7086b732cd,2026-07-02T20:24:34Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,28,1,23,771f81cd7446519a73da299c091d5c68a0bafb5bc81562006744e286240db4b0,addf14cfe53bea0743320b121a3e14ee1c5e034c207917fc0c30787381e53b8b,2026-07-02T20:24:39Z,True
